SNP1 SNP2 Zscore ZP 
X11 X37 -0.452245432354342 0.651092181841857
X12 X37 -0.465547830747119 0.641539192582274
X13 X37 -2.15491710191958 0.0311683218492142
X14 X37 -1.56537635675591 0.117494688828764
X15 X37 -0.372102388121019 0.70981661834252
X16 X37 -0.296787611475112 0.766628664180537
X18 X37 -0.490505285145201 0.623776390839472
X19 X37 1.4611060319506 0.143986345125412
X21 X37 0.266818532498902 0.789608884517481
X22 X37 -0.394627777441889 0.693117610497777
X23 X37 -0.352816734380901 0.724225837331058
X24 X37 -1.18473316760914 0.236122964210589
X25 X37 -0.912652921849134 0.361425111336798
X27 X37 0.850907063384508 0.394820980849792
X29 X37 -1.31540698294048 0.188373159946855
X30 X37 0.812034697455289 0.416771722154431
X31 X37 0.175085796276123 0.861012218807284
X32 X37 -0.23968771206199 0.81057236166009
X33 X37 -0.610745301936187 0.541368209938512
X34 X37 -0.52358318057816 0.600568482446282
X35 X37 2.05553101844777 0.039827742837558
X36 X37 0.829809521581025 0.406646486565009
X0 X38 -0.220476876042803 0.825499779551848
X2 X38 0.21039036764182 0.833363009927766
X3 X38 -1.13828122522004 0.255003071116264
X4 X38 0.773843376192739 0.439023418014132
X5 X38 -0.353099382184831 0.724013936039051
X6 X38 0.225006149068155 0.821974490650078
X7 X38 -0.764144637087634 0.444781054409523
X8 X38 -1.32699379529894 0.184510735159108
X9 X38 -2.19617905527836 0.0280791298933025
X10 X38 1.54334394381753 0.122747346823779
X11 X38 -1.87856001128346 0.0603045956714312
X12 X38 1.4399301180811 0.149887171051083
X13 X38 -1.21557794079274 0.22414574154699
X14 X38 -0.60105339258521 0.547804424786192
X15 X38 -0.694068225601206 0.48763942395139
X16 X38 0.34201413830187 0.732340252351198
X17 X38 0.647881607993994 0.517061527237328
X18 X38 1.23857178054796 0.215504124063724
X19 X38 0.627469204152548 0.530351716738817
X20 X38 -0.700418392512738 0.483666053296983
X21 X38 0.165587415686467 0.86848165139502
X22 X38 1.17650826162401 0.239391832995932
X23 X38 0.528749758957212 0.596979054249044
X24 X38 -1.19657356389813 0.23147280960485
X25 X38 0.544414882280685 0.586156006945032
X26 X38 -0.606291151831712 0.54432143312625
X27 X38 0.139155688079502 0.889327123524943
X28 X38 0.367472798087224 0.713266378686031
X29 X38 0.380912808366038 0.703267948015779
X30 X38 -0.953332392320816 0.340421684240265
X31 X38 -0.405699341219583 0.68496352638353
X32 X38 -1.24930373339623 0.211554002944414
X33 X38 -0.181762109166537 0.855769421629487
X34 X38 -1.33604556006824 0.181534382232339
X36 X38 0.734085623418576 0.462896555016765
X37 X38 -0.655450050173137 0.512178036128145
X0 X39 0.169286599689876 0.865571215758903
X2 X39 -0.299146064901087 0.764828599866869
X3 X39 -1.05504111906062 0.291406519304716
X4 X39 0.204937145366932 0.83762123328457
X5 X39 1.08077019867821 0.279799347956751
X7 X39 -1.56376341168732 0.117873139737558
X8 X39 1.61854659660032 0.105544853346274
X9 X39 0.551025961539263 0.581615877791935
X10 X39 -1.62536004086027 0.104085865010354
X11 X39 -1.41719028661885 0.156427300913253
X12 X39 1.35197810499194 0.17638231962441
X13 X39 -1.05666602622056 0.29066403536729
X14 X39 -1.16535388427492 0.243875775983507
X15 X39 0.156468705348523 0.875663584907319
X16 X39 1.18078828309523 0.237686839841582
X17 X39 1.33100347612006 0.183187867146801
X18 X39 0.58842113661691 0.556249653929743
X19 X39 0.830621479954341 0.406187496380913
X20 X39 0.815636120957582 0.414708283970543
X21 X39 -0.980187944025341 0.326993354460787
X22 X39 0.509871891746831 0.610141215288124
X23 X39 -0.612638531313094 0.540115374805502
X24 X39 -0.966671971535346 0.333708042961624
X25 X39 0.620590442964892 0.534869129396141
X26 X39 0.998890656367187 0.317847663007648
X27 X39 -0.408937193669346 0.682585753031481
X29 X39 -0.206832852151294 0.836140398562949
X30 X39 -2.1655696587358 0.0303440870237166
X31 X39 -0.428855742958007 0.668028209513966
X32 X39 -0.569844990721209 0.568782837567394
X33 X39 -1.62275653912556 0.1046414597173
X34 X39 -1.31765443664843 0.187619353663958
X35 X39 -0.52074000523823 0.602547901793759
X36 X39 2.17493801969081 0.0296347613337521
X37 X39 -1.03491482769993 0.300708689296286
X38 X39 -0.399368366901246 0.689621798743235
X0 X40 1.07615097857023 0.281859739542237
X1 X40 1.1504705587903 0.249950113468507
X2 X40 -2.5464086482193 0.0108837694232047
X3 X40 0.867774688890024 0.385517688902676
X4 X40 -0.710136709979237 0.477619363624286
X5 X40 1.03720097141005 0.29964220545629
X6 X40 -0.688273543134887 0.491280539127529
X7 X40 -0.534172440135269 0.593222234855445
X8 X40 -1.79435825903038 0.072756004762197
X9 X40 0.293265303761843 0.769319371882428
X10 X40 1.94382574019123 0.0519164686403564
X11 X40 -0.803422420727261 0.421730620322006
X12 X40 -1.41889881727049 0.155928517177402
X13 X40 1.14999568169582 0.250145649869617
X14 X40 2.14875999180976 0.031653430372091
X15 X40 2.44412339778358 0.0145204591066868
X16 X40 -1.19724714383328 0.231210239494627
X17 X40 0.275874615908103 0.782644371182147
X18 X40 0.48593005715608 0.627016756776696
X19 X40 -1.82941645609474 0.0673372442355663
X21 X40 0.203251435831964 0.838938511774658
X22 X40 1.36380863725596 0.172627801174663
X24 X40 -1.39090023772884 0.164255680727629
X26 X40 0.393591553416984 0.693882618301769
X27 X40 -0.257043663794646 0.797145066332914
X28 X40 -1.05528031807724 0.291297139913999
X29 X40 -2.03481639421229 0.0418693508535312
X30 X40 -0.659816626578954 0.509371512250017
X32 X40 -0.43735043192386 0.661857226151983
X33 X40 0.897009803921245 0.369713685607864
X34 X40 -0.196123974184203 0.844513131956493
X35 X40 0.390106996056173 0.6964574297708
X36 X40 0.577849841267071 0.563365501986124
X37 X40 -0.342276474090372 0.73214283850681
X38 X40 -0.544710449257375 0.585952677028799
X0 X41 -1.49363560371001 0.135270888310602
X1 X41 1.37829369898085 0.168112627833999
X2 X41 -0.185339211894811 0.852962984120414
X3 X41 -1.41025396011346 0.1584647077496
X4 X41 0.970476502104641 0.331809032016256
X5 X41 -0.258587773064363 0.795953318136248
X6 X41 0.786803807661008 0.431396724189638
X7 X41 1.49756647858788 0.134245921509551
X9 X41 0.495707520234694 0.620100780528594
X10 X41 -0.822753387806241 0.410648248490614
X11 X41 -0.611545635050739 0.540838416457048
X12 X41 1.27977105303403 0.200625667178814
X13 X41 -1.02080005086526 0.307349180316454
X14 X41 0.874763309429669 0.381702704746228
X15 X41 -1.50345851064663 0.132720848133873
X16 X41 -0.834744251937669 0.403861720254422
X18 X41 -0.590989697210055 0.554527324162386
X20 X41 1.36714674946016 0.171579312445207
X21 X41 -1.10639183833741 0.268556956585692
X22 X41 0.210802177781835 0.833041639106286
X23 X41 0.834117370396993 0.404214847635767
X24 X41 -0.18315904204338 0.854673230382229
X25 X41 -0.35785457152611 0.720452148992349
X26 X41 0.149786185973901 0.880933308391295
X27 X41 0.262160115301033 0.79319800161534
X28 X41 1.20516361264397 0.228140146438211
X29 X41 1.06210095598426 0.288189856166962
X30 X41 -0.932258506055554 0.351202946133776
X31 X41 -1.43383357840775 0.151619760215913
X32 X41 0.232395294014645 0.816231003717174
X33 X41 2.0675499510706 0.0386823625069677
X34 X41 -0.431484617991071 0.666116034717498
X35 X41 -0.279970977850206 0.779499771137418
X36 X41 1.23788029972481 0.21576044804936
X37 X41 1.18738127807351 0.235077261351637
X38 X41 -0.968378107692948 0.332855568864276
X39 X41 -0.419947713157224 0.674523650979766
X40 X41 0.570180150302767 0.568555517671107
X0 X42 0.407359836817599 0.683743720774835
X1 X42 -0.547772571404081 0.583848074415513
X2 X42 -0.21221510733576 0.831939221202659
X3 X42 1.35767586754343 0.174566557542937
X4 X42 0.406933129560285 0.684057102717174
X6 X42 -1.20310622475673 0.228935216880008
X7 X42 0.265953684459098 0.790274879178472
X8 X42 0.73942368530493 0.459649764293732
X9 X42 -0.628102897647999 0.529936534992936
X10 X42 1.48218147168348 0.138292015234157
X11 X42 -0.212476224263552 0.831735524607126
X12 X42 -2.30761338852626 0.0210206491816728
X13 X42 -0.157472110612667 0.874872786157578
X14 X42 0.574669023672541 0.565515160863722
X15 X42 -0.236985772793661 0.812667827573692
X16 X42 -1.41717140269361 0.156432820587901
X17 X42 0.612350926704852 0.540305602243331
X18 X42 -0.329521167363842 0.741761797279535
X20 X42 -1.93034087201053 0.0535646159498734
X21 X42 -0.779692458685034 0.435571918794042
X22 X42 0.429422782477945 0.66761557700651
X23 X42 -2.76289070170183 0.0057291947858758
X24 X42 0.810464955011717 0.417672998849471
X25 X42 1.17846358065146 0.238611843224393
X26 X42 -0.426934562590315 0.669426990541633
X27 X42 -1.07489406465611 0.282422159615206
X28 X42 -0.175667687876332 0.860555021835137
X29 X42 -0.257694175282722 0.796642941776785
X30 X42 -0.237050272378174 0.812617789776794
X31 X42 -2.23203467044113 0.0256126715731623
X32 X42 -0.983347931355085 0.325436227379882
X33 X42 1.33060944057676 0.18331755453576
X34 X42 1.58521861292101 0.112916672987416
X36 X42 0.194274624745507 0.845960853613282
X37 X42 2.07686841156317 0.0378137059501076
X38 X42 0.534807571486692 0.592782926890272
X39 X42 0.530919002112062 0.595474909293229
X40 X42 -1.36249392674866 0.173042059508578
X41 X42 -0.296916519652855 0.766530243748734
X0 X43 1.58918694614733 0.112018192709659
X1 X43 -0.245869357754493 0.805783364780393
X2 X43 -1.07718457149284 0.281397816551149
X3 X43 0.154753390308366 0.87701573757247
X4 X43 -1.91851384342554 0.0550458884949353
X5 X43 -0.329789942966714 0.741558686997344
X6 X43 -0.531434247343557 0.595117894470534
X7 X43 0.390741331075146 0.695988444972291
X8 X43 -0.976929179859106 0.328604214516408
X9 X43 -0.450778769112872 0.652149004489439
X10 X43 -1.2477597584088 0.21211904969561
X11 X43 0.22716091312975 0.820298620009507
X12 X43 -0.177062169512496 0.859459556721874
X13 X43 -2.26932019687803 0.0232488612008873
X14 X43 -1.79732270421508 0.0722844038434678
X15 X43 -0.388082242855611 0.697955172320767
X16 X43 -0.51919449949456 0.603625114418598
X17 X43 -1.03989701462975 0.298387749610341
X18 X43 0.320815535879519 0.748350185297515
X19 X43 0.596738922205631 0.550681701967768
X20 X43 -0.658900599132572 0.509959601113553
X21 X43 0.629738174666883 0.528865901759781
X22 X43 -0.188085280411494 0.85080979970209
X23 X43 -1.02343228350435 0.306103501856894
X24 X43 0.167678245728118 0.866836411253288
X25 X43 0.544636282860242 0.586003695374522
X26 X43 0.725861269242271 0.467923821977099
X27 X43 -0.44516799204936 0.656198356002112
X28 X43 1.08932828753243 0.276009142760717
X29 X43 -0.933997585567869 0.350305138443102
X30 X43 1.53611992420035 0.124508970532223
X31 X43 -1.37307166277316 0.169730069441292
X32 X43 1.07021832677485 0.284521046970914
X33 X43 -1.07633349680935 0.281778132947309
X34 X43 -0.527288308630931 0.597993391911276
X35 X43 2.06904106974132 0.0385422329089133
X36 X43 0.443772554498049 0.657207033125262
X37 X43 -1.12599689381031 0.260166834104288
X39 X43 -0.436320051162493 0.662604535919735
X40 X43 -0.290151994776436 0.771699959732085
X41 X43 0.226080391380252 0.821138895200106
X42 X43 1.0202883135207 0.307591744155228
X0 X44 -0.549897809282568 0.582389466903513
X1 X44 -0.654098899909445 0.513048090192925
X2 X44 -1.63554398337466 0.101935062252149
X3 X44 0.79784837350113 0.42495848576323
X4 X44 -0.928837326512329 0.352973397028643
X5 X44 -1.78479098675648 0.0742952258758952
X6 X44 0.370538364143692 0.71098139705359
X8 X44 -1.09907564383315 0.271735072665802
X9 X44 -0.769402516585084 0.441654395098662
X10 X44 -0.519291716062521 0.603557329272029
X11 X44 -0.482248786031524 0.629629223912964
X12 X44 -1.07588467262416 0.281978837614261
X13 X44 -0.291207745692472 0.770892438964745
X14 X44 0.451850048347022 0.65137701184596
X15 X44 0.706006178820413 0.480184294979803
X17 X44 0.754980108708216 0.45026091734438
X18 X44 0.917986059218118 0.35862616437926
X19 X44 1.48008761671957 0.138849865855439
X20 X44 1.22583941149319 0.220259112805981
X21 X44 -1.62808118969919 0.103507671496012
X22 X44 -1.07694634870775 0.281504235106351
X23 X44 1.51719340400801 0.129217861166676
X24 X44 -0.492163870480394 0.622603503221125
X25 X44 0.275726372337225 0.782758238325593
X27 X44 -1.1266570309807 0.259887516336466
X28 X44 0.707217132166593 0.479431553522463
X29 X44 -0.277504694548907 0.781392601592381
X30 X44 0.815772967316991 0.41462999705144
X31 X44 0.502148920415223 0.615562770482194
X35 X44 -1.44800257794561 0.147616329618198
X36 X44 0.463388355249016 0.643086023946695
X37 X44 1.29376254640411 0.195747453388503
X38 X44 -0.438708244364717 0.66087295254028
X39 X44 -0.443343395508904 0.657517371817579
X40 X44 1.19557616870195 0.231861995924225
X41 X44 0.977681749071232 0.328231751171704
X42 X44 0.330922894199796 0.740702728290022
X43 X44 1.41089650855855 0.158275131819016
X0 X45 -0.683059420898092 0.494569295674359
X1 X45 -0.239894893569313 0.810411739629762
X2 X45 1.02204913639147 0.306757644914092
X3 X45 -0.747212888112997 0.454935065658763
X4 X45 2.0338472403345 0.0419669998322511
X5 X45 -0.272695486475086 0.785087304530928
X6 X45 -1.32481482712107 0.185232575808199
X7 X45 0.344143318642447 0.730738506705991
X8 X45 -1.73300956673278 0.0830939684199889
X9 X45 1.06450023346708 0.287102148695093
X10 X45 -1.01216243233275 0.311460395317088
X11 X45 2.27049904999394 0.0231773208708124
X12 X45 0.242223559055932 0.808606941023264
X13 X45 1.60689948214245 0.108076420041843
X14 X45 0.33478031003762 0.73779081460502
X15 X45 0.627683604819242 0.530211227750149
X16 X45 0.925345744010743 0.354786091308521
X17 X45 0.215796606107032 0.82914629392851
X18 X45 1.42525848706365 0.15408249531269
X20 X45 -1.92796756225661 0.0538591610314988
X21 X45 0.561583182201405 0.574400041461576
X22 X45 0.839595765546197 0.401135074253748
X23 X45 -1.16073436653986 0.245749941411774
X24 X45 1.67126728038183 0.0946688961891937
X25 X45 0.553402322241526 0.57998794911684
X26 X45 -1.46257974214744 0.143582409759239
X27 X45 -0.164174973855506 0.869593401743506
X28 X45 -2.30913951699778 0.0209358405318432
X29 X45 -0.532676823312148 0.594257312429074
X30 X45 -0.138640016661954 0.889734619927573
X31 X45 -0.65708545216872 0.511125972551792
X32 X45 0.235280834017006 0.813990769867464
X33 X45 -0.209242496530011 0.834258939158158
X34 X45 2.26500572483124 0.023512328209568
X35 X45 0.685976631645038 0.492727844521375
X36 X45 1.65879330440602 0.0971574500243652
X37 X45 -0.60474494078833 0.545348482476085
X38 X45 -1.90404714272827 0.0569040447303973
X39 X45 1.49517422300312 0.13486897899632
X40 X45 0.345106471069307 0.730014328765149
X41 X45 1.1783832617407 0.238643847607396
X42 X45 -0.751968090072272 0.452070248721048
X43 X45 0.310851695035361 0.7559133681306
X44 X45 1.41400565631188 0.157360241716689
X0 X46 1.75963169691125 0.0784702736087968
X1 X46 0.616758186181582 0.537394235754633
X2 X46 0.354642250400619 0.722857619627482
X3 X46 0.301527334365407 0.763012409504683
X4 X46 -0.196208890392403 0.844446669780958
X5 X46 0.182503226992732 0.855187822113969
X6 X46 0.594624904605385 0.552094228925842
X7 X46 0.579761767682029 0.562075283214485
X8 X46 -0.200116128704352 0.841389759613905
X10 X46 1.01519824347684 0.310011337742881
X11 X46 1.14471160471539 0.252328642669578
X12 X46 0.608809303061731 0.542650846505546
X13 X46 0.771350345015516 0.440499298717785
X14 X46 0.324479904508678 0.745574733842139
X15 X46 -0.242773435235538 0.808180915610089
X16 X46 -0.766626979611397 0.443303329763257
X17 X46 0.166703770519442 0.867603138609869
X18 X46 1.08143857494815 0.279502070293189
X19 X46 -1.59540981356174 0.110620622926441
X20 X46 0.987107622868125 0.323589881190604
X21 X46 -0.315662227885285 0.752258899601343
X22 X46 0.893741183982889 0.371460384711227
X23 X46 -2.85343558343848 0.00432492951695911
X24 X46 -1.12099821880993 0.262288620595285
X25 X46 -1.17809737462112 0.23875778858467
X26 X46 1.58293577037155 0.113436104712792
X27 X46 0.324984352147654 0.745192914638855
X28 X46 0.715106273896993 0.474543377505556
X29 X46 1.0267506290126 0.304537902476013
X31 X46 -1.01311887086723 0.311003385610879
X32 X46 -0.286901480459158 0.774187756881313
X33 X46 0.661610355440991 0.508220969221721
X34 X46 -0.190066770492585 0.849256808706949
X36 X46 0.637252243543319 0.523960552661215
X37 X46 2.85459582431602 0.00430916299001733
X38 X46 0.382920460427224 0.701778740281464
X39 X46 -0.355344086442984 0.722331831478265
X40 X46 -0.276440317079942 0.782209894127045
X41 X46 -0.174445081382121 0.861515687598369
X42 X46 -1.60194280600617 0.109168257520658
X43 X46 1.78384725620301 0.0744484883639336
X44 X46 0.192512042948483 0.847341135434025
X45 X46 0.754631952520041 0.45046984619554
X0 X47 0.746165418920252 0.455567495013491
X1 X47 -0.963085189717 0.335504773496384
X2 X47 1.29449838634526 0.195493326309131
X3 X47 -0.188264133511864 0.850669599896703
X4 X47 1.06896291447186 0.285086380534427
X5 X47 0.751079803493121 0.452604629645835
X6 X47 -0.408587500342317 0.68284240523556
X7 X47 -1.45654676576233 0.145241531516613
X8 X47 -0.17455386319569 0.861430203721826
X9 X47 0.201962069863858 0.839946376976863
X10 X47 -0.183786488393327 0.854180956283317
X11 X47 -1.08888433058463 0.276204896995053
X12 X47 1.14275918898807 0.253138587461035
X13 X47 -1.69177425421802 0.0906890242664577
X14 X47 -1.52582539215277 0.127053355165977
X15 X47 0.944260468031363 0.345036561970641
X16 X47 -0.980636538908183 0.326772008971564
X17 X47 -1.05100134821778 0.293257970627662
X18 X47 0.310145567065095 0.756450261984891
X19 X47 0.162748940885487 0.870716111402142
X20 X47 -0.658586207798045 0.510161521947102
X22 X47 0.174800297941929 0.861236554218537
X23 X47 0.654761838646382 0.512621104005021
X24 X47 1.6559138433438 0.0977392677665082
X25 X47 -0.687600419671981 0.491704443866015
X26 X47 0.205024876455621 0.837552689250956
X27 X47 -0.50842801589758 0.611153209453157
X29 X47 -1.35630267961874 0.175002883266642
X30 X47 -2.4437800368284 0.0145342849689432
X31 X47 1.31550908011888 0.188338867716082
X33 X47 0.457460562305265 0.647340042641318
X34 X47 0.699847055310891 0.484022824720468
X35 X47 -0.84463459995188 0.398314884600017
X36 X47 -0.257050964697711 0.797139430358611
X38 X47 1.38934585379867 0.16472760675884
X39 X47 -1.22671117859574 0.219931164688424
X40 X47 -0.818440154289972 0.413105901227575
X41 X47 -1.34737457568736 0.177859624666631
X42 X47 0.335692250683202 0.737102950125478
X43 X47 -0.550723154292136 0.581823469604168
X44 X47 1.63820953709557 0.101377990823057
X45 X47 -1.72405167681681 0.0846985145590026
X46 X47 1.00555375567776 0.314630278648226
X0 X48 1.11424838819577 0.265172641899116
X1 X48 1.66984846005572 0.094949349720585
X2 X48 -0.350690297594923 0.725820705248991
X3 X48 -0.865794186879384 0.38660303761492
X4 X48 -0.746007079252714 0.455663138617162
X6 X48 -1.14284950044149 0.253101082543745
X7 X48 -1.01319604842632 0.310966527586319
X8 X48 -1.41179554202622 0.158010171482661
X9 X48 -1.10231050839505 0.270326702427843
X10 X48 0.341117062601566 0.733015456669794
X11 X48 0.185866583469501 0.85254938806177
X12 X48 0.363723440690399 0.716064537436932
X13 X48 0.191819147765561 0.847883871728603
X14 X48 -0.370327682772972 0.711138349870994
X15 X48 -0.562207006979789 0.573974987932117
X16 X48 0.389417870707416 0.696967054401421
X17 X48 0.548587011448204 0.583288901418675
X19 X48 0.699692510884233 0.484119354482763
X21 X48 -0.214226452342418 0.830370468899879
X22 X48 0.190900336459724 0.848603676564318
X23 X48 1.06454408202537 0.287082295860943
X24 X48 1.34239839843649 0.17946685374381
X25 X48 -0.380961166022029 0.703232064547072
X26 X48 -0.233175883531558 0.815624831893495
X27 X48 -0.208623215212223 0.83474238621243
X28 X48 0.673609789083745 0.500559427981315
X29 X48 -0.833837003984946 0.404372840052121
X30 X48 1.23659913035505 0.21623594294034
X31 X48 -0.741245877965839 0.458544370854639
X32 X48 0.518372836119005 0.604198163386681
X33 X48 -1.07741368757357 0.281295491889234
X34 X48 1.49895756282682 0.13388464162679
X36 X48 -0.988632746776427 0.322842858297734
X37 X48 -2.07643574694617 0.0378536679745953
X38 X48 -2.27464899800896 0.0229269942933662
X39 X48 0.775647473055993 0.437957161989134
X40 X48 -1.35341650840496 0.175922606453445
X41 X48 -0.899504031357096 0.368384249479696
X42 X48 1.07205237185994 0.283696509625851
X43 X48 -1.48420588369117 0.137754309375095
X44 X48 -1.18089056938191 0.237646198192259
X45 X48 -1.1169703866125 0.264006987211489
X46 X48 0.750271514327306 0.453091195149874
X47 X48 -0.561009098768404 0.574791334484559
X1 X49 -1.12720046747214 0.259657732897325
X2 X49 -1.40129113327766 0.161127031576672
X3 X49 -0.441773868235111 0.658652850113222
X4 X49 -1.24971214291697 0.211404719918671
X5 X49 0.952398391355518 0.340894974987981
X6 X49 -0.5890408838243 0.555833848181204
X7 X49 -1.7166247905693 0.0860477499086288
X9 X49 0.588888713334417 0.555935929569132
X10 X49 -0.524796945523668 0.599724355136019
X11 X49 0.514774961336121 0.606710284065928
X12 X49 -1.00526475388689 0.31476938206297
X13 X49 -0.593540502034578 0.552819485853316
X14 X49 0.758997860707216 0.447853836511433
X15 X49 -0.962870934933887 0.335612297182052
X16 X49 1.4175648885551 0.156317837211966
X17 X49 -0.247976597719835 0.80415251370114
X18 X49 0.163510759628431 0.870116302200709
X20 X49 -1.00758778131867 0.313652397168507
X21 X49 -0.227001213223174 0.820422798778393
X22 X49 1.57817905799944 0.114524479912309
X23 X49 -0.877652218545268 0.380132481968451
X24 X49 -1.07310646074811 0.283223352552727
X25 X49 1.58961621787069 0.111921339157041
X26 X49 -0.798651867382347 0.424492303546748
X27 X49 1.29355822805812 0.19581805898041
X29 X49 -0.79635849548312 0.425823694852544
X30 X49 -0.694157381728161 0.487583516290148
X31 X49 -1.39970501975648 0.161601669996924
X32 X49 -0.873635901994672 0.382316567963402
X33 X49 0.879797709713138 0.378968905608394
X34 X49 -0.642558315701055 0.520510738283395
X35 X49 -1.37096509358469 0.17038583773884
X36 X49 -1.41218004360028 0.15789695499876
X39 X49 -2.0590897818431 0.0394856385193598
X40 X49 -2.16481266100554 0.0304020348240537
X41 X49 -0.394611420835857 0.693129683577862
X42 X49 -0.791031342268898 0.428925702056198
X43 X49 1.33405438452104 0.182186033812531
X44 X49 -0.830163448412221 0.406446377996196
X45 X49 1.42938963650836 0.152892275412141
X46 X49 -0.633843151930534 0.526183188457549
X47 X49 1.1811391021053 0.23754746855794
X48 X49 -0.156967659130951 0.875270336373331
